Hotel Name,Page,Review Number,Rating,Review Text,Sentiment
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,1,,"It is rare in this day and age to receive such incredible service.  The entire staff displayed incredible professionalism and attention to detail, including the bellmen, front desk, room stewards, and the people in the bar/restaurant. Additionally, the rooms were well maintained and clear.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,2,,"Conveniently located, just a short walk from Bryant Park, to easily walk to some of the most iconic attractions, such as Fifth Avenue, Times Square, Grand Central Station and others further away thanks to the many subway and bus lines that pass in the immediate vicinity. In three we stayed in a room with two queen beds equipped with every comfort, with among other things coffee maker, kettle and iron. Large bathroom also equipped with bathrobes, slippers and quality Italian bath products, regularly exchanged. Excellent overall levels of cleanliness. Given the prohibitive prices of bars and bakeries in NYC I recommend opting for the formula with breakfast that has proved more than satisfactory for both the sweet and savory. In pointing out that the price paid was not exactly cheap but in line with facilities of a similar category in the area, especially during the Christmas period, I can only reiterate the excellent choice of this structure.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,3,,"Our experience of the Luma was positive overall with some caveats.As other reviewers have said, the location is hard to beat. It’s convenient for lots of the main attractions and subway stations and an oasis of calm despite being so close to Times Square.The rooms are comfy, clean and quiet (we were in an urban room on an upper floor) with good quality bedding, towels and toiletries. The in-room Nespresso machine was great for an early morning coffee. I shared a queen twin room with my teenage son. It was a good size for two by NY standards but imagine it could be snug for four due to the limited storage.Reception and door staff were uniformly friendly and helpful. Staff at breakfast, less so. Some were friendly but others were unsmiling and unhelpful. I am lactose-intolerant and despite having registered this prior to arrival (at the hotel’s request), it hadn’t been noted. On the first morning at breakfast, there was no allergen labelling on any of the dishes, so I asked one of the wait staff if any of the baked items were dairy-free, she simply said ‘No, they all have dairy’ and walked away. No attempt to suggest or offer alternatives. The scrambled eggs and frittata (which are offered on alternative days) also had dairy.The breakfast choice was therefore very limited for anyone who is lactose-intolerant or vegan and generally very carb- and sugar-heavy. Some elements (juice from concentrate, industrial coffee from large urns, inferior sausages) felt more budget hotel than four star. And the fact that the fruit salad and granola pots were all in individual plastic containers was at odds with the environmental messaging elsewhere.Most days we were seated fairly quickly but as the breakfast room is small (only a dozen or so tables), there can be bottlenecks. One morning we waited 25 mins, then had to rush breakfast as we had timed tickets for an attraction. This set-up seemed rather amateurish for a four-star hotel.The lobby is tiny and showing signs of wear and tear (tables broken and chipped, leatherette seats a bit worn and shabby). We didn’t use the bar area as were out every night but there seemed to be a lively, fun atmosphere any time we passed through.Overall, I would recommend the Luma on location and bedrooms but its breakfast offering and inconsistent service would benefit from some work. We booked during the Black Friday sale and got a 30% discount on the room but even at $500 rather than $700 a night, I would have expected more from a four-star hotel.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,4,,"LUMA Hotel Times Square absolutely wowed us — from the moment we arrived, the service was incredible, with genuinely friendly staff who made us feel right at home. Our room was spotless and beautifully designed, featuring thoughtful touches like a Dyson hair dryer, cozy robes, and plush slippers. The location is unbeatable — right near Times Square, but somehow peaceful and calm inside. And let’s talk about AperiBar — the food was absolutely delicious, especially dinner and cocktails, with bold flavors and great energy. LUMA strikes the perfect balance between luxury and warmth, and it’s now our go-to in NYC!",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,5,,"The room is not very large, but enough for two considering that the hotel is very close to Time Square (considering the prices per square meter in NYC, it's not that bad). The location is therefore ideal for people wanting to be in the center of NYC, close to the subway, Grand Central Station, departures for the Hop On Hop Off buses, Port Autorithy, etc. The entire staff is friendly, available, and the doormen screen the customers well. The cleaning staff are discreet and efficient. The breakfast is OK, with fresh fruit, but you shouldn't expect a European-style breakfast (we're staying in the USA, the food being historically English...).Of course, on the 10th floor you can hear 41st Street, but it's acceptable for Manhattan (ear plugs are still strongly recommended for people sensitive to noise at night).THE bathroom is very modern. functional, clean, with popular Etro bath products.However, the floor mats in the rooms, impossible to clean properly, do not allow you to walk without indoor slippers. The bedroom door is very noisy to close (be careful to make sure it is closed despite the noise!).That the cappuccino for breakfast is an extra charged extra is a little petty given the price of the hotel (especially since there is a machine for it and the boss is Italian, mama mia.!).The hotel restaurant is really not great for an Italian (the Arancini stuffed with tasteless cheese leaves you wondering, probably to the taste of Americans, but far from the Italian recipe). No better or worse than most restaurants in Manhattan.In the end, the establishment remains an excellent quality and recommendable hotel for enjoying the center of Manhattan.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,6,,"This was our first time staying in NYC overnight, and we are so happy we chose Luma.  All the other 5 star reviews are spot-on. We really appreciated the early check in, and it was such a wonderful surprise when we returned from our afternoon out to find balloons, a card and macaroons in the room from the staff to celebrate my son's 16th birthday, which was the reason we were in the city.  All the staff were friendly and helpful, the hotel was clean, cozy, and modern, elevators were fast and quiet, beds and pillows super comfortable.  I LOVED that I was able to try the Dyson hair dryer, and it was great having a white noise machine.  The room was super quiet at night, there were blackout shades, location was perfect, and I really appreciated the staff offering to help return the items I accidentally left behind after packing in a rush.  The bellhop who stored and retrieved our bags for us after check out was also especially warm, friendly and helpful. We will definitely stay here again and recommend to anyone.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,7,,"First of all, the location is exceptional: halfway between two metro lines, very close to bus stops and all types of restaurants, bars, fast-food outlets and supermarkets (where you can eat self-service at affordable prices) and last but not least, just a few steps away. from Times Square! The very quiet rooms, at least ours on the 26th floor were, with attention to the smallest details with different types of pillows and really comfortable mattresses and then every comfort to make you feel like a pampered guest from slippers to bathrobe, daily change of towels and toiletries. courtesy for the person weighing in the bathroom, from the ironing board to the iron, from the umbrella to the coffee machine and the daily chocolates... all the staff always very kind, thoughtful and helpful. Also tried the restaurant which, despite being a little expensive but in line with NY prices, offers translated menus and excellent dishes. Finally, the price, although not exactly cheap, does not hide other costs, neither tourist taxes nor resort fees which weigh heavily at the end of the stay. If we really want to find a flaw, the breakfast, despite being of good quality, is not very varied and in the long run a little tired also because the black lady who serves it certainly doesn't have the friendliness of her colleagues! However, a highly recommended hotel and congratulations to the work of those who know how to manage it with such enthusiasm and passion.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,8,,Excellent hotel in and brilliant locationStaff are super friendly a couple of macarons and birthday wishes for my son on his 21st birthday which was a lovely touch. The staff can’t help you enough and gave us early access to our room. Facilities are perfect and bed is super comfy. The Dyson hairdryer is great and all extra toiletries were perfect . The room was cleaned with fresh towels everyday and it was done so well couldn’t fault itThe lifts are super quick so no hanging aroundThe location is a 2 min walk from time square but far enough away to not feel oppressed by crowds lights and noise tube station on the doorstep a whole foods at one end of the street and a lovely bakery at the other end with such lively cakes and pastriesThe hotel restaurant is pretty high end and the food was faultless as was the serviceOverall thank you Luma you made our trip extra special hassle free and part of a great holiday,positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,9,,"Throughout the entire stay Alyssa and her staff, the front desk and housekeeping services went out of their way to ensure our NYC trip was outstanding.  We were impressed with how peaceful our room was both day/night and the black out curtains and other amenities helped with enjoying our visit.    Concierge services with the front desk staff didn't miss a beat, from making recommendations to local spots to helping us with heavy luggage & taxi services to LGA.Bryant Park is just a few steps away with (free) concerts almost every night.  Whole Foods conveniently located less than a block away to stock your fridge with your favorite drinks and snacks.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",1,10,,"Customer service at Luma was the best. Alyssa was so helpful at check in, she was so friendly and made us feel so welcomed. We had a little room issue and Heidy at the front desk did her utmost best to help us out. We had an Urban room with 2 Kings, the bed was so comfortable and the room was clean bathroom clean and good amenities. The only downside to the this room category was the only view you get from this room is a brick wall, the room is on the inside of the building so you get no sunlight whatsoever the room is always dark and gloomy and not good for claustrophobic people. I wished when booking that the room choice clearly stated that as we would have selected a different room category. Apart from that, the hotel is really clean with the best staff. The hotel restaurant on property was so good, the food the drinks it was really good and convenient if you don’t want to come off property to have food. Alina the robot was pretty cool too my son was obsessed. Luna is like 4-5 minute walk from Times Square nestled on a nice white street with pharmacy, cafe and everything within less that 10 minutes walking distance. It was a Great stay! Great property! Will be back soon just in a different room category that gives an actual view with sunlight entering the room. Overall lovely comfortable hotel.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,11,,"We stayed at the Luma hotel the first week of October, and we can only be super positive about the hotel. It is well located, super close to Times Square, but without all the noise and chaos that you find at Times Square. All metro lines are within walking distance and it is also within walking distance from Bryant Park. The hotel itself also exceeded our expectations. The room we booked was more than spatious enough for the two of us, and we each had a queen size bed. The reusable complementary bottle of water with the Luma logo was a nice detail. The hotel has happy hour between 4-6pm each day, during which you can order selected alcoholic drinks and snacks at a fair price. And all tasted very well. A big shout out to Yamil, who made us feel very welcome each time we returned to the hotel after walking around for miles through NYC. He welcomed us each time as if we were guests from the hotel for years. All in all, I defenitely would book this hotel again, a next time I would (or will ;-)) come to NYC.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,12,,"A lovely hotel ! Warm and friendly check in staff after a slow trip from JFK , really appreciated ! I was on the 9th floor facing 41st Street , no problems with street noise , quiet and efficient air con. Bed was v comfy , coffee machine and plenty of coffee pods provided , lightning fast WiFi for multiple devices included . A turn down service was offered in the evenings. Location could not be better , five mins walk from Times Square and about three mins from 41st St - Bryant Park subway station for access to the rest of the city. Breakfast is not included , but is available until 1030 on weekdays , I think later at weekends , so all very civilised. Penn Station was 10 to 15 mins away by foot with heavy luggage. Great place to stay !",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,13,,"While the hotel signage is non-existent and the entryway is narrow and dark, this property is a Gem!  Once you get inside, you are greeted by the staff to check in and you will see a small red-lighted bar.  The location is right off of Bryant Park and there are 3 subway stations within a very short walking distance.The rooms were So Big for NYC.  The King Room had a comfortable bed, Coffee Service and even a Refrigerator....all uncommon items in a NYC property.  The bathroom was a nice size and even had shampoo and body wash in individual bottles and not attached to the wall!There is a restaurant on-property, that serves a buffet breakfast.  Another convenient option for travelers.  Again, this is a hidden gem.  I would recommend this hotel to anyone and will be back!",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,14,,"We were looking for a hotel convenient to Madison Square Garden that wasn’t crazy overpriced like most midtown NYC hotels lately. We like smaller hotels with a good vibe. Luma was a great find, perfect location to walk wherever we wanted to go, every staff member we dealt with was great and whoever designed the hotel payed attention to the small details that make it a step above (extra hooks in the bathroom, extra long cord on hair dryer so it can be used in the room while someone else showers, plenty of outlets for charging, etc). One reason we chose Luma is because of The Charlie Palmer restaurant attached which was fabulous for dinner and we really appreciated the $50 food credit for booking directly. We enjoyed our two night visit.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,15,,"The hotel is located in a central and strategic position, so you can walk to most of the attractions. The staff is helpful and very kind.The room that hosted us, spotless, overlooks a cavedio, so it was possible to sleep without the noises of traffic that is almost continuous. The hotel seems to be very well soundproofed, we never heard the neighbors.We had a great time and will definitely be back!",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,16,,"We came to NYC this past weekend for my daughters early 16th birthday trip. I booked and cancelled multiple hotels as we started planning as we kept refining area and price. I had never heard of Luma so I was a little skeptical only because I have stayed placed that looked amazing online, but in person were terrible.This is not that! The hotel was great, clean, comfortable, easily accessible and right outside of Time Square. They have a restaurant and bar, we only had a couple drinks one night while the kids were charging their phones but they were great and the bartender was also great.We were on the 26th floor, our only view was into an office building but we didn't book for that. If you are looking to see the city,  just be aware of your room type/selection. We only were in there long enough to sleep and recharge, so the view wasn't important to us.Shower pressure was good, sink water was cloudy but I think that's just the city. Rooms have doorbells and they provide robes, slippers, hair dryer, shampoo and conditioner that wasn't terrible. Little espresso machine, mini fridge, decent closet space and drawers under the bed as well. There is also a robot Alina that will bring you things you request like extra towels, etc.The price we found was great for 4 nights and it far exceeded our expectations. Definitely worth booking! Will consider again if we find ourselves back in the city!",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,17,,"Fabulous Hotel!I stayed at Luma on New Year's Eve, with my family and 2 little girls, four years old and 9 months old.The hotel is very well looked after, from the hall to the rooms with maximum attention to customer needs and above all it is located between Bryant Park and Times Square, 20 meters and 100 meters respectively.The housekeepers came by several times a day to check if everything was okay and in the afternoon they left us some chocolates.Our room was a Suite overlooking the skyscrapers, truly wonderful!We tried the restaurant for both breakfast and dinner.The breakfast was excellent, from savory to sweet (the muffins were fantastic). Don't expect a mega buffet but there was a bit of everything at a reasonable price for New York (25 dollars for adults and 15 for children + taxes).At dinner we tried both the pizza and the first courses. The first was very good, for the pasta...appreciated the effort but nothing more!Despite the proximity to the Times Square casino, the rooms were very well soundproofed and the beds very comfortable!!!",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,18,,"We had a wonderful stay at this hotel. Traveling with our 5-year-old, we booked a larger room with a sofa, which was perfect for our family. The hotel was spotless, the staff was friendly, and we couldn't have been happier with our choice. We especially appreciated the laptop desk and mini-fridge in the room.The location is unbeatable for tourists—everything is within easy reach.There’s a CVS and Whole Foods nearby, where we picked up snacks and drinks for the mornings and evenings. The area is also filled with great spots for breakfast, coffee, and meals",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,19,,"Room was not too big nor too small, but just right for our family of 4 (2 adults + 2 kids (ages 14 and 10).  Stayed there for ~10 days in mid-June 2022.  The dual king beds were AWESOME!  Hotel and rooms/bathrooms were clean.  Hotel staff was exceptional in providing additional linens and pillows as requested, not to mention super-fast delivery of anything we needed when called down to the front desk (like more Nespresso pods, creamer, sugar/splenda, etc).  We even needed to call one time to get the toliet unplugged (how embarrassing!) because my youngest put too much toliet paper in, but they came within minutes to take care of it for us!  We really liked the European style continental breakfast (was included with our room rate) which started each day off with plenty of energy to explore the city.  The hotel staff at front desk/door, and especially are appreciative to Jonathan who helped us checkin/out with bags as well as asked him for a few recommendations while we were there.  Room had no view, but that was great for us as the room was very quiet (no street noise) and we all slept wonderfully each night.  Location was superb, with Bryant Park right down the street, multiple subway lines entrances within 1 to 1 1/2 blocks, and of course Times Square right down the street as well.  Would definitely stay here again if/when we visit NYC in the future.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",2,20,,"We stayed at the Luma Hotel Times Square for a week between August and September 2023. There were four of us in a room, with breakfast included.The hotel has a small and probably not very visible entrance, and the room had a view of... a wall, as already described by others. We also noticed a small area, quite close to the hotel, where some homeless people are permanently stationed (unfortunately very common in New York, at least during the period of our trip).Having said that, however, as far as we are concerned the negative aspects stop here.The positive ones are many more:- the staff is very courteous and helpful: they responded promptly to all requests (including that of booking entrances to the zoo and aquarium for us), they were very kind in all situations, even in the contacts made during the phases booking; this was done directly with the hotel and allowed us to take advantage of a $75 discount voucher to use in their restaurant- the room, despite being rather small (but it seems to be normal in those parts) was new and functional, with a large bathroom and a very comfortable, clean and above all extremely quiet shower: it is true that we were on the 27th floor (with the cheaper rate...) but still we didn't feel anything about the chaos of the city- the location is excellent: 5 minutes walk from Times Square and 10-15 minutes walk from many of the attractions in the central area (Top of the Rock, Empire State Building, Central Park, MoMA, etc.); nearby there is a 24-hour supermarket and several restaurants (mostly fast food of various kinds)- breakfast is good and quite varied, although more concentrated on sweet food than on savory food; the room is quite small, but so is the hotel, so the two things compensate each other; only in a couple of cases did we have to wait 5-10 minutes to be seatedUltimately, it is a solution that we recommend to anyone who is in New York and wants to stay in the center.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,21,,"The staff was so accommodating and helpful.  They let us check in early, and when we had to leave for the airport cutting our trip short due to hurricane Milton, they did not charge us for the second night.  The location, food and updated and clean rooms are spectacular. You will love how kind everyone is and how close you are to all the action!  I miss Luma already!  We will be back soon.Michelle",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,22,,"We really enjoyed our stay at Luma Hotel, a warm, friendly and family atmosphere. The reception staff with excellent disposition and treatment. The room was an adequate size, everything clean and tidy. The bathroom with good products and the shower water does not stagnate. The bed very comfortable. Our room faced 41st street and we had no noise problems while sleeping. The breakfasts are exquisite and the restaurant food is very well prepared. The elevators work well and there are no eternal waits (which is appreciated). The location is fabulous given that within a 2-block radius you have all the subway lines.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,23,,"My family of 4 stayed at Luma for a few days and were blown away by the level of genuine friendliness and customer service from every employee we interacted with.  On our last morning, I realized our daughter needed a toothbrush and Harvey mentioned the flat rate taxi to airport, called and had the taxi ready, and met us at the elevator and got our bags into the car and a bottle of water. He could have easily just sent up a toothbrush,  but he went so far above and beyond and helped our very early morning get off to a good start. The room with 2 king beds was perfect for our family, and it was SILENT which usually seems impossible in NYC. We will absolutely stay at LUMA every time we’re in the area, and tell our friends about it.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,24,,"Hotel Luma is a great hotel, very well located, comfortable rooms, very good mattress, good quality bath towels and sheets that are changed daily, if the guest so wishes.The people who work at reception are always very helpful and polite.There is a restaurant that serves breakfast and dinner, but I don't recommend it for breakfast or dinner. There are many restaurants and bakeries on the hotel's street or very close by.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,25,,"Our family booked two rooms adjaccent to each other, one with two king beds (very hard to find hotel rooms like that), the other with a single king.  The Times Square location was great -- very convenient for our activities yet amazingly quiet (we were on the 17th floor).  The receptionists were warm and friendly, and the housekeeping was at a Four Seasons level (even folding our socks and coiling our charging  cords, as well as turn-down service with daily chocolate). The design of the rooms maximized the space with plenty of retractable hooks and a large drawer under the bed, and each room has a Nespresso machine.  We definitely  plan to return when we visit NYC again.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,26,,Check in was a breeze. As we entered the room we were immediately drawn to the view.  We checked in between 2:30 and 3:00 pm (middle of the afternoon) yet the view out the window was so dark I was unable to tell if it was day or night. We appeared to be in some kind of court yard with other shared buildings. The only light  in this dank dark courtyard came from inside these other buildings meaning if I could clearly see into them anyone in these buildings could clearly see me too.As we were getting over the shock of terrible view we began to look for a light switch in the dark rooms. Unable to locate a wall switch that worked we were eventually able to find three small wall sconces the managed to shed enough light in our room for us to begin to put away our luggage in the cramped room.The bathroom had a sliding frosted plastic door that slammed everytime it was opened or closed.The queen beds and linens were comfortable and clean but as we got up we noticed that the AC in the room wasn’t working and the temperature was climbing in the room. We quickly brought this to the attention of the front desk and they sent someone up to fix it.Before leaving for the day I placed all the used towels on the floor and placed the card on the bed requesting the linens be changed. Later that evening when we returned we noticed the room hadn’t been touched. We were able to at least scrounge a few clean towels from the front desk for the evening. The next morning at approximately 830 AM house keeping woke us up asking if we wanted the room cleaned I explained we did and that we would be leaving shortly. Upon our return that afternoon  I noticed nothing had been cleaned again. Not wanting a repeat of the night before I was able to track down a house keeper and ask her to come when we left for the evening. This time someone finally came and cleaned.On our last evening there I used their expensive valet service ($100 a day and once it’s parked they ask you not to take it back out). As I was checking out they stated there was a $300 dollar balance on my room for the valet parking and asked how I wanted to pay for it? I had to explain that I had only used their inflated parking for 1 night before this was corrected. Over all I wouldn’t recommend this hotel to my worst enemy.,negative
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,27,,"Great location, friendly staff, clean, modern. The hotel is well equipped for the NY traveller / visitor.It’s an easy direct subway ride from JFK and a 10 min stroll from the subway station to the hotel.It’s ideally placed for all the main attractions and the hotel is well equipped for any traveller. Any amount of USB charging points, a plentiful supply of toiletries, rooms cleaned every day and replenished.Didn’t use the bar or restaurant as there is a plentiful supply of restaurants within a 10 min radius.Checkin and checking out was painless and they held onto our bags until that evening.Happy to give the Luma a recommendation and wouldn’t hesitate to book it again.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,28,,"Self-driving robots deliver goods on behalf of housekeepers. amazingIt's two blocks from Times Square, and the hotel room is neat and quietIn the simple lobby, staff are on hand 24 hours a day, and you can eat good food at restaurants and bars.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,29,,"We had a great stay at the Luma hotel. The room was nice and clean with nice touches throughout. We stayed in a King Skyline room and included nice Frette towels and sheets and Etro bath products, bath robes and slippers. The room was also well let with several lighting options and this was the first hotel I've stayed in where everything just worked like it should. And despite the chaos just outside, the room was very quiet since this is a newer construction building with thick windows. The shower was also great! Additionally the staff was welcoming and friendly. We booked a room rate that included the daily continental breakfast which was quite good and convenient and included a few hot items each day. In the evening there is a bar and restaurant, Aperibar by Charlie Palmer which served up some great food too. Oh, you also get a complimentary Aperol Spritz or Prosecco every day between 4-6pm in the bar! We definitely recommend this hotel to anyone visiting the area and will stay here again if we get back to NYC!",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",3,30,,"This hotel was a find. We are very happy to have chosen him. I was worried about the noise from the hustle and bustle of the city, but we were surprised by a completely silent and peaceful room. We stayed on the back side of the building, very nice. The hotel is not one of those giants, it is cozy, well decorated, fast elevators, the room is comfortable, spacious bathroom, well finished, the shower is very nice and warm after a whole day walking around the city, it is very relaxing. All the staff served us very well, always polite and friendly. A special mention to Iris Cordero, who patiently answered all the questions I sent by email. A highlight also for the person who cleaned the room every day, and also for the person who left some delicious chocolate bars in the room every day, always smiling and in a good mood. We can see that the team is well prepared to perform their respective roles. The only negative point I considered was that the room, despite being very comfortable and pleasant, is too small for more than two people. If guests arrive with a lot of suitcases, it will be very cramped to move around the room. Other than that, this is a hotel that will remain a reference for future trips to New York and I will definitely recommend it to other people. I hope that the hotel always maintains this standard and continues to strive to improve even more. Note: We stayed in room 2805. There was a lot of dust on the wardrobe in this room, as if it hadn't been cleaned in a long time. The cleaning team could pay a little more attention to this aspect. For allergy sufferers, dust may be a problem during your stay. As a suggestion, the hotel could install toilet showers in the bathrooms.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,31,,"I wrote this review back in 2022, and it still holds true! Our experience was very similar and this is still our favorite hotel! ""My husband called this “the perfect hotel room” and I couldn’t agree more! What a pleasure to have such thoughtful design: a coat rack, a closet with a light, drawers for clothing (some hotels don’t think you bring clothes), excellent lighting with a master switch, an espresso machine, enough plugs for your electronics, a freaking make-up mirror and sound machine!, fantastic layout for bathroom, with robes and slippers, and soft toilet paper! (ok, so the tissues could use upgrading). we had a skyline king with sofa, and although I was disappointed at first to be right next to the elevator-there was no noise from the machinery at all. And the service was as thoughtful as the design…we were waiting for an elevator, and the door opened..it was going up, not down, but the hotel employee said “ guests come first” and he switched the direction of the elevator, and let us go down to the lobby! I wish I had gotten his name, but his kind act created such goodwill! We loved the way to indicate you need housekeeping or wanted privacy. The fridge even was laid out better than normal fridges! There was a safe, large tv, electric blinds. We didn’t have breakfast, but I did peak at it, and it looked good. The free sangria was nice too! Thanks for a great stay, we hope to be back soon.""",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,32,,"My family and I just returned from an amazing trip to the city, and Luma was at the center of our great experience. The hotel staff was amazing, the breakfast each morning was so convenient, and the rooms were super clean. The complimentary slippers, nespresso machine, blackout curtains, sleep machine, Dyson hair dryer and fridge just made it feel so peaceful after a day of site-seeing. To top it all off, the staff sent up a sweet birthday note with macaroons to welcome me since they knew this was a birthday trip. The restaurant downstairs was SO good too, we had dinner there the first night, using credits (book through their site!!) and the pizza was hands down some of the best I’ve ever had. Servers were on point too, and catered to my 83 year-old grandma like she was family.I will 100% be staying again, while we were walking around I saw some of the other hotels I had considered and literally nothing looked like the photos and their locations were nothing compared to Luma. Suffice to say, I highly recommend!",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,33,,"New hotel very close to Times Square, clean, modern furnished and designed, with interesting fares. Professional, gentle and efficient Staff, very comfortable stay. Room had a Nespresso coffee machine with free capsules daily refurnished. Frette bathroom laundry and Etro toilet accessories, plus wide wall screw with Google Cast to share anything right from your smartphone. WiFi was powerful (luckily, since at higher floors phone band wasn’t always available).",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,34,,"Friendly and helpful staff, wonderful atmosphere, clean accommodations, and excellent food. Rooms were quiet but still within short walking distance of everything we wanted to see on our weekend getaway. Can’t recommend highly enough- we’ll be back!",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,35,,"There's nothing I'd change about Luma Hotel Times Square.  They are welcoming from the moment you arrive, and the room could not have been more comfortable.  I had specific bedding requests, and the bed had already been made up, exactly as I'd asked, when I got to the room.  Temperature control is flawless, the bathroom and stall shower are large and incredibly well-maintained, and the bed and pillows are very comfortable.  Even the location--just off Bryan Park, and a couple of blocks from Times Square--was excellent.  The theater district is just a couple of blocks away, yet the hotel itself is on a relatively quiet side street.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,36,,"I've stayed in many hotels, a considerable number having more stars than the Luma, but never have I experienced somewhere I cannot fault in any respect.The room was equipped with absolutely everything you could need (8 power sockets and 16 usb ports, 4 of each on both sides of the bed?!) it was quiet, the beds were comfortable, the bathroom spotless and there was a turndown service (with chocolates) which has all but disappeared elsewhere.The staff were absolutely amazing and did all they could to make your stay perfect. A big shout out for Layla on reception who helped with a dental issue on arrival and took over recovery of a wallet left in an Uber the night before we left. Also Ailena, the hotel's room service robot  (think R2D2 in drag) needs a mention - it was worth staying just to experience that.The icing on the cake was it's proximity to both Times Square and Bryant Park. The latter was an oasis of calm at the end of the day with it's free picnic concerts, the picnic can be obtained from Wholefoods shop's buffet opposite.In summary, we had an amazing 10 days there and I cannot recommend this hotel highly enough - it is definitely the only place I will stay in Manhattan in future.",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,37,,"Absolutely perfect. Superb cleanliness (couldn’t fault anything) and staff very hospitable. We asked for extra foam pillows and toiletries on the first night and they were quickly provided. Rooms were decorated as new, with high attention to details such as individual power sockets and usb connections next to each side of bed, safe and fridge. We had a room with two double Queen beds for a family of four, and were very comfortable. Location is perfect for everything. Just couple of streets from Times Square, but also easy subway access. Shops nearby for required items, open also on Sunday. The restaurant was also great! Top hotel. Thank you so much!!",positive
"Luma Hotel Times SquareIf you own this business, claim it for free now to update business info, respond to reviews, and more.Claim this listing",4,38,,"Loved location: theaters, 5th ave, Bryant Park, MAMAN for breakfast next door!! Front desk folks like family   Rooms spotless and perfectly appointed,  20th floor city view so beautiful that we slept with the remote control shades open all night.  also, thank you LUMA for all of the ingeniously designed and placed hooks.  Beds comfy too!",positive
